id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21596226,Spacious Luxury Bedroom in the Heart of South End,270460,Brittany,,South End,42.343155244627816,-71.0746003735791,Private room,100,1,25,2018-10-07,3.41,1,86
21596729,"Bi-level, 3 bed/2.5 bath wt parking near BCEC",157081141,Valerie & Michael,,South Boston,42.335316252555685,-71.04359692277872,Entire home/apt,375,2,45,2018-10-07,4.75,1,48
21596829,Super Convenient 2BR 1 Bath Renovated!! Sleeps 6,226220,Sevil,,Brighton,42.35664194866012,-71.16258745290735,Entire home/apt,175,2,10,2018-08-11,0.92,4,356
21597619,"1B. south end, cozy room by orange/silver line T",41932249,Ann,,Roxbury,42.33714983999971,-71.07825255585246,Private room,67,1,28,2018-10-07,4.33,12,70
21597670,Entire 1-bedroom apartment near Downtown/Longwood,60155656,Jc & Cm,,Roxbury,42.320079470574406,-71.09210442959395,Private room,99,3,41,2018-10-01,3.69,1,148
21597878,Large & Sunny Room near Dudley Station/Silver Line,145930475,Huggy,,Roxbury,42.32707110197401,-71.07963986997461,Private room,37,30,3,2018-08-27,0.29,6,365
21610607,Park house,108303276,Emerson,,Brighton,42.347483163322934,-71.16244470761424,Private room,50,2,0,,,1,55
21612082,Boston / Brookline Room for Rent,157204476,David,,Brighton,42.34329731173122,-71.13962645131717,Private room,70,3,1,2017-11-19,0.09,1,0
21623737,Comfortable Studio 1 Minute Walk from Green Line,124710895,Philip,,Brighton,42.33784595560381,-71.14733278969878,Entire home/apt,100,1,90,2018-10-08,8.06,4,28
21623921,COZY 3BR Home Near Northeastern,76474966,Eric,,Roxbury,42.318721179137775,-71.0788351969536,Entire home/apt,160,4,0,,,1,0
21624391,"Clean, spacious condo just steps from the MBTA",202410,Erin,,Brighton,42.341993993723946,-71.15382458070617,Entire home/apt,150,2,28,2018-10-08,4.59,1,222
21632673,Vibrant 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.351119222702785,-71.06154975241355,Entire home/apt,543,2,5,2018-09-08,0.46,326,228
21633293,Grand 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35156634704869,-71.06177305584205,Entire home/apt,555,2,25,2018-09-22,2.23,326,225
21635255,4C. cozy/quiet room-BU Med/NEU/Convention ctr,41932249,Ann,,Roxbury,42.33697207106045,-71.08008548946307,Private room,69,1,26,2018-09-14,2.55,12,64
21636688,Spacious Private Bedroom,13881613,Aakash,,Mission Hill,42.33367583475704,-71.10661507697928,Private room,35,1,1,2017-12-10,0.10,1,0
21641017,South End Charm Private Apartment M329,32532791,Marie,,South End,42.34309380965256,-71.07605918161101,Entire home/apt,175,3,5,2018-08-18,0.81,30,152
21642295,1 Bed Apartment in the Heart of Beautiful Back Bay,40797818,Margaret,,Back Bay,42.35319498211204,-71.0781503481773,Entire home/apt,199,2,10,2018-08-19,0.90,1,0
21642930,"Quiet, Warm, Boston Condo",2622974,Ahmed,,Roxbury,42.32694554562179,-71.09596896053677,Private room,89,2,8,2018-08-18,0.74,1,41
21643081,One bedroom apartment in the heart of Boston!,6866722,Jeff,,Back Bay,42.35307416330126,-71.07616617538625,Entire home/apt,185,1,16,2018-08-27,1.50,1,215
21643899,"Elegant Triplex in heart of South End, Boston",157515900,Nancy P.,,South End,42.34177154558145,-71.06982597252222,Entire home/apt,875,2,3,2018-06-20,0.57,1,177
21646304,Cozy Private Room/Bath Near Airport and Downtown,157260766,Doug,,East Boston,42.378158869359204,-71.03014082066431,Private room,75,1,68,2018-09-26,6.00,1,0
21648557,"Harvard Business School in Allston 2Bedroom, 2Bath",19548932,Joe,,Allston,42.36232715204447,-71.13079178305989,Entire home/apt,299,1,21,2018-09-24,1.88,14,106
21648590,Historical Charming Private Newbury St Brownstone,157562174,Jason,,Back Bay,42.34973450042218,-71.07910150812728,Entire home/apt,175,1,74,2018-09-30,6.55,2,180
21648941,"Cozy, spacious apartment near Harvard, BU",88256824,Nancy,,Brighton,42.35596046690333,-71.14717036906391,Private room,48,180,1,2017-12-18,0.10,1,180
21649708,Charming New Condo Near Harvard/MIT: Room 2B,41568884,Susan,,Allston,42.36550657516092,-71.11442114485844,Private room,110,1,2,2018-10-06,0.25,1,7
21662744,Back Bay Fenway Hynes Convention Ctr - Two bedroom,157669032,Scott,,Fenway,42.34658899375686,-71.08757101828962,Entire home/apt,195,2,38,2018-10-10,4.01,1,215
21663547,"Private, Cozy & Sunny Room by the metro",100694816,Monty,,Brighton,42.341724147185275,-71.15059377766548,Private room,45,1,35,2018-06-02,3.14,1,0
21667214,Bedroom,10964750,April,,Dorchester,42.32409026319456,-71.05902725708968,Private room,50,1,2,2017-12-24,0.19,1,0
21673781,375* cozy private room in the heart of Boston,25149641,Kiki,,Back Bay,42.348864095087286,-71.08996622308585,Private room,120,1,19,2018-09-19,1.80,25,331
21676574,Expansive 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35149678860189,-71.0613284163472,Entire home/apt,540,2,9,2018-09-24,0.80,326,227
21677482,Smart 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.351631084676,-71.06351228554051,Entire home/apt,543,2,8,2018-08-25,0.92,326,224
21677674,Stayloom’s Trendy Tremont Retreat | near Fenway,149617117,Demetrios,,Mission Hill,42.33185852675089,-71.09856731184952,Entire home/apt,199,1,42,2018-10-08,3.77,7,315
21678120,Stayloom’s Remastered Retreat | near Fenway,149617117,Demetrios,,Mission Hill,42.33261891428776,-71.10069416118978,Entire home/apt,199,1,18,2018-09-14,1.61,7,312
21678571,Sunny South End hideaway above the trees,18975159,Eleanor,,South End,42.34565740548715,-71.07151221186261,Entire home/apt,165,3,0,,,1,0
21679735,1 Bedroom near Harvard Business School.,157815801,Volkan,,Allston,42.359419375096664,-71.12561497912927,Private room,70,1,1,2017-11-19,0.09,1,0
21679902,JUST RENOVATED-Back Bay studio- walk subway & more,155595193,Michelle,,Back Bay,42.35014981283976,-71.08726045782126,Entire home/apt,180,1,1,2018-04-08,0.16,7,351
21681588,Stayloom's Expansive Escape | near Fenway,149617117,Demetrios,,Mission Hill,42.33266292514304,-71.10002945456256,Entire home/apt,249,1,14,2018-08-29,1.31,7,302
21681614,North End hideout with a view!,7743027,Alfred,,North End,42.36690362094336,-71.05696249942069,Entire home/apt,170,2,19,2018-05-26,1.91,1,0
21682805,"High End, South End",39323824,Peter,,South End,42.346508012305755,-71.0738267979052,Entire home/apt,485,3,13,2018-10-08,3.07,2,47
21683291,Richmond's Cozy Colonial near Lower Mills,46315640,Richmond,,Mattapan,42.27573696799204,-71.0892848845833,Private room,35,2,20,2018-09-24,1.81,2,109
21683907,"Location! Beautiful 3 Bedroom Apt, Free Parking!",26638332,Hannah,,Brighton,42.355044019095814,-71.1390489753765,Entire home/apt,180,2,84,2018-10-01,7.52,1,8
21684930,"Sublet in Boston (Aug 1 - Aug 31, 2018)",72055270,Thein Min,,Allston,42.35008040245568,-71.1335313447237,Private room,35,14,5,2018-09-01,0.52,1,0
21690354,Central location North End/Waterfront 2Bedroom Apt,157908369,Nikki,,North End,42.36598098497329,-71.05144404569207,Entire home/apt,299,3,9,2018-09-22,0.84,2,317
21690598,Back Bay/Fenway Place,10477120,Gary,,Roxbury,42.34057304205343,-71.08215445665815,Entire home/apt,90,2,29,2018-09-25,2.60,4,54
21693386,Bright private room/bathroom at vibrant South End,2513872,Naty,,South End,42.346330923778936,-71.07311123592015,Private room,150,3,4,2018-06-10,0.39,2,0
21693944,Bold 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.355460664231124,-71.0625310386317,Entire home/apt,536,2,11,2018-08-14,1.07,326,214
21694590,Spacious 1 BR. Apt. in Allston - all to yourself!,33290979,Scott,,Allston,42.3490304658289,-71.1320665429984,Entire home/apt,64,2,10,2018-05-17,0.94,1,0
21697785,"Victorian to Bauhaus, Penthouse of Hospitality",29635719,John,,South End,42.337165031053566,-71.07673026397273,Entire home/apt,159,1,48,2018-09-16,4.66,2,222
21698478,Angel’s room in Boston,57812241,Alexia,,Dorchester,42.31855656984862,-71.05670005085781,Private room,95,6,4,2018-07-01,0.37,7,150
21701419,Private bedroom in large renovated high rise condo,6574212,Jim,,West End,42.364525170964015,-71.06712709468613,Private room,130,28,33,2018-08-17,3.03,2,57
21701532,Private Room Very Close 2the Red Line!,111036773,Y,,Dorchester,42.29095612771327,-71.06769602437271,Private room,37,30,0,,,4,252
21711401,Comfortable Large Bedroom in South End Penthouse,29635719,John,,South End,42.33620703785698,-71.07661772801488,Private room,175,2,8,2018-04-08,0.73,2,73
21711473,Well-lit private room,158074512,Karen,,Allston,42.350607042597254,-71.13663607622908,Private room,80,1,0,,,1,0
21711482,Modern 1-BR in The heart of Boston + Amenities,95459395,Bluebird,,Chinatown,42.35232180707382,-71.06178739757567,Entire home/apt,269,3,0,,,143,365
21712033,BOSTON RED-3 MIN TO GREEN LINE T A/C in the room,25623270,Kursad,,Allston,42.3534138022882,-71.12879924318916,Private room,47,1,42,2018-09-12,3.77,2,0
21724291,Fenway Area/50 yards from MBTA,44955655,Christopher,,Fenway,42.34465813814275,-71.10396469532989,Private room,80,1,0,,,1,0
21724505,Luxury Studio Apt walkable to TD Garden + Common,6441466,Austin,,West End,42.36229195924687,-71.06402655928075,Entire home/apt,115,3,7,2018-06-17,0.69,1,0
21725148,Spacious bedroom sublet in a furnished apartment,158193955,Nina,,Brighton,42.341109711202506,-71.15873528205913,Private room,27,20,0,,,1,0
21725977,Breathe-taking 1-BR in Boston + Designer Finishes!,95459395,Bluebird,,Downtown,42.35068320492488,-71.06321864699363,Entire home/apt,249,3,0,,,143,102
21726153,Artistic 1 Bedroom in Boston near Copely Square!,95459395,Bluebird,,Chinatown,42.35205381397138,-71.06170672549547,Entire home/apt,269,3,0,,,143,102
21726280,Stellar 1 Bedroom in The Heart of Boston!!,95459395,Bluebird,,Chinatown,42.352154918930346,-71.06199088742,Entire home/apt,166,3,0,,,143,102
21726558,"Spacious 2-BR Bluebird special in Boston, MA!!",95459395,Bluebird,,Downtown,42.35142462955003,-71.06308264291536,Entire home/apt,299,3,0,,,143,214
21727032,Upscale 2 Bedroom in Boston near Tufts University!,95459395,Bluebird,,Downtown,42.35150272223271,-71.06298703202664,Entire home/apt,299,3,0,,,143,214
21727250,Stunning 2 Bedroom in Boston + Great Views!!,95459395,Bluebird,,Chinatown,42.35107433430655,-71.06164509194488,Entire home/apt,289,3,1,2018-08-01,0.42,143,352
21733394,Ideal accommodation for Airport and Downtown-6ppl,51361205,Sensei Boaz,,East Boston,42.3880480399518,-71.00634380877054,Entire home/apt,124,2,52,2018-10-06,4.67,4,297
21735562,BOSTON BLUE-3 MIN TO GREEN LINE A/C IN THE ROOM,25623270,Kursad,,Allston,42.35157959423158,-71.12744109163867,Private room,57,1,49,2018-10-09,4.50,2,34
21736914,Alex's House,72595301,Alex,,East Boston,42.3802393727794,-71.02850313029556,Private room,200,1,0,,,1,0
21738629,1BR Apartment in the West End,51877093,Felipe,,West End,42.36432126630021,-71.06523935099838,Entire home/apt,138,2,4,2018-03-27,0.43,1,0
21742628,Amazing Boston's South End 2Br 2bath,157827936,Richard,,South End,42.340679214250024,-71.07575336323889,Private room,275,3,4,2018-08-05,1.40,1,62
21744521,Lower Mills and close to the trolley stop/Red-line,158392543,Michael,,Mattapan,42.27351334101539,-71.07421845776047,Private room,75,1,0,,,1,79
21753302,Charming 3BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.35064598533112,-71.0791589545501,Entire home/apt,623,2,34,2018-09-19,3.17,326,197
21753900,Penthouse 1BR in Seaport by Sonder,12243051,Sonder,,South Boston,42.343852829601744,-71.05744794565699,Entire home/apt,375,3,20,2018-09-13,1.88,326,223
21756325,"Harvard Business in Allston, w/ Private Bathroom A",19548932,Joe,,Allston,42.364472513346286,-71.12965698141235,Private room,125,1,29,2018-09-06,3.06,14,20
21763161,Cozy 1BR in The Heart of Boston near Fenway Pk,95459395,Bluebird,,West End,42.36360022381792,-71.0690166342145,Entire home/apt,249,3,0,,,143,27
21765379,My Home,149629129,Nadia,,Roxbury,42.309191615155825,-71.08872598146759,Shared room,70,4,0,,,3,37
21766695,Stellar 1 Bedroom in Boston near House of Blues!,95459395,Bluebird,,West End,42.36385599330178,-71.06920052111234,Entire home/apt,269,3,0,,,143,10
21766903,Stunning 1 Bedroom in Boston near Faneuil Hall!,95459395,Bluebird,,West End,42.3648182969541,-71.06931044265625,Entire home/apt,249,3,1,2018-09-16,1,143,61
21767071,Modern 1-BR in Boston + Plush Designer Finishes!,95459395,Bluebird,,West End,42.36491353466512,-71.06914606100123,Entire home/apt,259,3,0,,,143,10
21767299,Stylish 1Bedroom in Boston near Prudential Skywalk,95459395,Bluebird,,West End,42.36482241377986,-71.0677127809676,Entire home/apt,259,3,0,,,143,10
21767674,Beautiful 2 Bedroom in Boston + Great Amenities!,95459395,Bluebird,,West End,42.36475007516056,-71.06733549625666,Entire home/apt,171,3,0,,,143,90
21768208,"Exclusive 2 Bedroom in The heart of Boston, Mass!!",95459395,Bluebird,,West End,42.3639779228291,-71.06715633228093,Entire home/apt,299,3,0,,,143,10
21768382,Modern 2-BR in Boston + Top of The Line Amenities!,95459395,Bluebird,,West End,42.36345522431935,-71.06724210406655,Entire home/apt,289,3,0,,,143,10
21768555,Upscale 2 Bedroom in Boston near Fine Arts Museum!,95459395,Bluebird,,West End,42.364754083415065,-71.06869293129412,Entire home/apt,188,3,0,,,143,10
21769647,Comfy 1BR,158218784,Angela,,Dorchester,42.29424977539414,-71.0739380451976,Private room,40,2,57,2018-10-06,5.57,1,119
